p|q:,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,INFO:
0.0,0.42857078081002653,0.3857131932303699,0.34285633462136555,0.2999996752580678,0.2571426152521106,0.2142854889226249,0.17142774867268518,0.1285711416615305,0.08571435664691185,0.04285563458451569,0.0,Generated by werner-holevo-with-dephrasure.jl
0.1,0.08571502851868029,0.07714162645485745,0.06857117640948873,0.0599996744122393,0.05142831429223316,0.04285694975183896,0.034285425070728515,0.02571403509188519,0.017143484923535013,0.008571181108844028,0.0,λ increases as table goes down
0.2,3.849141541945045e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"λ_range =[0.0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3]"
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"p_range=[0.0, 0.1, 0.2, 0.8, 0.9, 1.0]"
0.9,0.08571462538475716,0.07714200709948615,0.06857081463312609,0.05999970542607702,0.05142834158138143,0.042856898833553814,0.03428537731016279,0.02571390813092833,0.017143358728216596,0.008570591629875723,0.0,"q_range=[0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]"
1.0,0.42857078220633893,0.38571398741237584,0.3428568401182268,0.2999996701017227,0.25714262777537344,0.21428565901725927,0.1714280564052526,0.12857180510983968,0.08571378618581993,0.04285696959850904,0.0,nothing
0.0,0.3535713502531448,0.3182141564733403,0.2828571266253741,0.24750007674334507,0.2121424457465677,0.17678598272181967,0.14142834852298947,0.10607135834275327,0.07071429837400811,0.03535726654268401,0.0,nothing
0.1,0.032142908618358224,0.02892864809490181,0.025714298132260005,0.022500789728677528,0.019285984354133312,0.016071326231295036,0.012857320633248737,0.009643032256604789,0.006428245938777222,0.003214687034192476,0.0,nothing
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.9,0.03214293077599217,0.028928581085887473,0.025714295083989924,0.02250072733587194,0.019286169310131385,0.016071476303249455,0.012857226610181627,0.00964278574966837,0.006428771274782807,0.003213938351466661,0.0,nothing
1.0,0.35357017352731424,0.31821428232740034,0.28285708291970924,0.24750005981494594,0.2121428577811897,0.17678576409385283,0.1414284726121129,0.10607133425816961,0.0707142241945089,0.03535694062277761,0.0,nothing
0.0,0.2785714707254425,0.25071424181828883,0.22285710227254318,0.19500067741530858,0.16714242679944435,0.13928573455555693,0.11142784514043069,0.08356988936572618,0.05571392494050409,0.02785690083474668,0.0,nothing
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
1.0,0.27856998447037196,0.25071410798484406,0.22285586975084115,0.1950005316622847,0.16714332155347833,0.1392854569292572,0.11142864748128223,0.08357019552610456,0.0557137199592328,0.027857055396959263,0.0,nothing
0.0,0.20357111378045145,0.1832142737510294,0.1628561427554187,0.142500062320293,0.1221427722581554,0.10178575624655073,0.08142846402987214,0.06107134302995676,0.04071396717151332,0.020357108342190955,0.0,nothing
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
1.0,0.20357146732470222,0.18321389547818878,0.16285705430284692,0.1424999107680298,0.122142944863191,0.10178549572879803,0.0814291192737393,0.061070495954230974,0.0407139337064093,0.020357091298627727,0.0,nothing
0.0,0.1285712566486059,0.11571435458840496,0.10285717653180715,0.09000043948577074,0.07714287377868878,0.06428539913529852,0.05142819604109805,0.03857207883629976,0.025713447295825143,0.01285662799142906,0.0,nothing
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
1.0,0.1285713720282362,0.11571452761364664,0.10285718681726008,0.09000058080382578,0.07714283242108788,0.06428678902812068,0.051428252667233165,0.03857197139713331,0.02571377211827519,0.012856929265495864,0.0,nothing
0.0,0.0535711952469522,0.0482141295510683,0.042857783541331074,0.03750019894111034,0.03214279616588245,0.026785671992366922,0.02142834907405522,0.016071429556031358,0.01071432047956411,0.005357168036163484,0.0,nothing
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
1.0,0.05357133057170982,0.04821433217223392,0.04285709094952894,0.0375001461205593,0.03214301861473823,0.026785703726237342,0.02142944628235366,0.01607143817219514,0.010712304606299128,0.005357233701041242,0.0,nothing
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing
